timestamp,pm2_5,pm10,co2,tvoc,ozone,temperature,humidity
2025-09-09T23:19:28.925208,14.0,18.3,487.6,33.1,32.3,29.7,55.6
2025-09-09T23:49:28.925208,17.1,15.0,376.5,32.4,21.4,30.5,46.6
2025-09-10T00:19:28.925208,8.2,20.9,469.3,18.0,42.6,33.5,53.8
2025-09-10T00:49:28.925208,9.1,23.2,503.1,31.4,25.9,31.1,52.8
2025-09-10T01:19:28.925208,14.2,18.0,346.6,22.9,19.0,32.9,48.0
2025-09-10T01:49:28.925208,18.6,18.5,316.4,28.6,33.0,28.0,56.8
2025-09-10T02:19:28.925208,12.9,17.3,408.5,49.1,29.3,29.0,43.8
2025-09-10T02:49:28.925208,16.4,19.4,353.7,36.8,33.0,28.9,47.8
2025-09-10T03:19:28.925208,16.9,19.8,461.5,30.2,21.5,31.8,53.0
2025-09-10T03:49:28.925208,11.2,19.1,361.0,27.2,17.6,30.4,47.2
2025-09-10T04:19:28.925208,13.3,14.6,466.1,32.3,31.4,29.6,40.8
2025-09-10T04:49:28.925208,8.0,16.7,414.4,18.0,25.4,29.3,58.9
2025-09-10T05:19:28.925208,11.0,12.9,478.5,23.1,30.2,33.5,54.0
2025-09-10T05:49:28.925208,11.3,26.9,357.8,29.4,18.9,32.8,46.6
2025-09-10T06:19:28.925208,9.8,15.6,467.8,52.8,33.7,30.3,55.7
2025-09-10T06:49:28.925208,15.9,24.9,443.6,88.0,30.2,29.6,51.0
2025-09-10T07:19:28.925208,30.6,33.3,421.0,97.3,45.3,31.1,57.9
2025-09-10T07:49:28.925208,12.0,37.2,462.0,80.5,31.5,31.7,41.9
2025-09-10T08:19:28.925208,13.6,50.2,670.6,58.7,38.8,32.1,50.4
2025-09-10T08:49:28.925208,28.4,40.5,529.6,109.1,33.4,35.8,41.3
2025-09-10T09:19:28.925208,20.9,38.7,675.0,36.9,35.0,32.8,41.6
2025-09-10T09:49:28.925208,13.2,38.1,588.4,54.3,29.7,35.7,44.3
2025-09-10T10:19:28.925208,18.6,20.1,432.0,37.0,56.7,37.8,43.6
2025-09-10T10:49:28.925208,20.7,32.1,651.2,39.8,46.7,33.2,48.3
2025-09-10T11:19:28.925208,16.7,19.2,618.2,44.9,65.7,39.4,53.5
2025-09-10T11:49:28.925208,16.0,20.1,495.7,38.4,35.3,38.0,51.0
2025-09-10T12:19:28.925208,12.7,27.6,557.6,63.4,39.5,36.9,45.9
2025-09-10T12:49:28.925208,14.3,23.6,576.5,48.8,46.7,39.2,59.4
2025-09-10T13:19:28.925208,20.9,32.1,617.4,66.6,56.5,39.8,43.2
2025-09-10T13:49:28.925208,16.5,21.4,517.0,48.6,60.5,36.6,40.2
2025-09-10T14:19:28.925208,15.5,23.3,654.2,51.8,63.5,37.9,54.8
2025-09-10T14:49:28.925208,13.6,31.9,491.0,40.1,47.0,37.2,56.5
2025-09-10T15:19:28.925208,16.7,27.7,546.2,53.5,40.5,37.1,44.6
2025-09-10T15:49:28.925208,9.7,26.8,480.2,58.7,38.7,36.3,45.9
2025-09-10T16:19:28.925208,18.8,29.3,536.7,35.6,53.8,38.8,59.5
2025-09-10T16:49:28.925208,20.9,22.2,503.1,44.7,32.6,38.8,57.2
2025-09-10T17:19:28.925208,22.8,49.5,477.3,63.8,19.2,34.2,50.0
2025-09-10T17:49:28.925208,21.8,42.5,592.9,98.4,23.3,35.3,45.7
2025-09-10T18:19:28.925208,15.4,32.8,501.5,105.9,30.0,36.4,46.7
2025-09-10T18:49:28.925208,19.1,32.4,579.0,77.6,21.9,38.7,44.6
2025-09-10T19:19:28.925208,15.7,27.5,469.6,72.6,24.5,36.7,51.5
2025-09-10T19:49:28.925208,18.3,38.8,436.5,91.4,28.3,36.2,43.6
2025-09-10T20:19:28.925208,18.5,17.6,640.7,42.9,30.8,34.3,49.8
2025-09-10T20:49:28.925208,11.2,32.4,552.6,48.3,32.8,34.5,46.6
2025-09-10T21:19:28.925208,12.9,30.3,623.3,69.6,36.5,35.0,54.6
2025-09-10T21:49:28.925208,15.9,18.2,544.2,54.9,34.3,33.4,46.5
2025-09-10T22:19:28.925208,10.3,19.4,481.8,52.0,25.4,34.6,57.7
2025-09-10T22:49:28.925208,12.3,23.9,637.1,35.9,30.4,34.6,43.8
2025-09-10T23:19:28.925208,7.2,16.7,368.5,28.4,29.9,29.4,52.3
2025-09-10T23:49:28.925208,8.0,21.1,341.3,20.6,31.7,30.9,56.5
2025-09-11T00:19:28.925208,11.2,15.5,449.9,46.9,36.6,33.1,40.6
2025-09-11T00:49:28.925208,9.2,19.1,479.5,21.8,34.2,31.2,52.9
2025-09-11T01:19:28.925208,12.1,16.2,322.6,34.2,20.4,32.4,53.1
2025-09-11T01:49:28.925208,11.7,23.5,403.9,42.9,25.4,28.4,40.8
2025-09-11T02:19:28.925208,9.8,24.5,402.4,25.0,25.9,29.0,54.9
2025-09-11T02:49:28.925208,13.3,20.4,405.4,19.6,24.2,29.5,47.6
2025-09-11T03:19:28.925208,12.5,13.3,411.2,41.7,27.2,32.3,58.4
2025-09-11T03:49:28.925208,6.9,24.5,354.2,29.2,20.5,28.4,58.0
2025-09-11T04:19:28.925208,10.7,16.2,325.6,50.7,18.8,33.8,41.0
2025-09-11T04:49:28.925208,7.8,28.5,475.4,29.7,23.7,31.9,53.7
2025-09-11T05:19:28.925208,9.7,14.7,351.8,24.6,36.7,32.9,59.4
2025-09-11T05:49:28.925208,13.1,12.4,442.6,38.0,23.4,34.0,40.4
2025-09-11T06:19:28.925208,17.2,15.0,473.0,54.5,36.4,33.4,55.0
2025-09-11T06:49:28.925208,12.6,20.7,404.7,50.1,38.6,34.3,58.0
2025-09-11T07:19:28.925208,17.5,41.6,422.6,112.0,21.3,34.8,43.9
2025-09-11T07:49:28.925208,14.0,45.0,491.2,79.9,24.7,34.8,58.1
2025-09-11T08:19:28.925208,29.3,35.0,716.6,72.4,35.0,35.7,56.8
2025-09-11T08:49:28.925208,17.5,37.0,593.1,86.5,26.5,33.7,45.4
2025-09-11T09:19:28.925208,17.4,30.2,553.4,49.5,31.2,37.7,57.7
2025-09-11T09:49:28.925208,33.6,49.0,545.4,41.1,34.5,33.8,53.8
2025-09-11T10:19:28.925208,14.9,28.1,567.3,45.0,37.8,38.3,46.5
2025-09-11T10:49:28.925208,20.7,29.1,570.5,49.2,56.5,34.1,42.6
2025-09-11T11:19:28.925208,15.7,30.9,444.8,34.6,37.6,37.5,57.8
2025-09-11T11:49:28.925208,19.0,23.6,472.6,54.3,33.7,35.8,43.2
2025-09-11T12:19:28.925208,11.1,30.1,466.8,68.5,62.6,36.2,56.7
2025-09-11T12:49:28.925208,11.4,28.1,590.4,38.6,34.2,38.4,42.6
2025-09-11T13:19:28.925208,10.4,20.8,562.3,38.1,55.8,40.1,41.9
2025-09-11T13:49:28.925208,18.5,30.8,573.0,32.1,53.3,38.6,57.8
2025-09-11T14:19:28.925208,18.4,23.8,633.8,41.6,47.9,37.6,57.5
2025-09-11T14:49:28.925208,12.5,18.8,580.1,61.7,55.7,38.8,41.2
2025-09-11T15:19:28.925208,14.3,30.1,555.2,64.1,36.7,35.3,41.4
2025-09-11T15:49:28.925208,13.8,23.4,498.3,37.7,57.0,36.8,50.6
2025-09-11T16:19:28.925208,16.0,22.8,556.5,50.0,62.6,35.7,54.0
2025-09-11T16:49:28.925208,17.6,23.5,446.4,60.2,61.6,34.7,51.3
2025-09-11T17:19:28.925208,22.8,53.4,511.1,96.5,25.6,38.5,42.9
2025-09-11T17:49:28.925208,14.9,30.9,702.2,82.5,26.4,37.1,59.6
2025-09-11T18:19:28.925208,13.6,40.3,599.6,92.1,28.3,38.7,42.1
2025-09-11T18:49:28.925208,14.4,42.2,564.1,66.1,44.0,37.2,53.2
2025-09-11T19:19:28.925208,29.1,26.3,578.7,91.2,27.8,36.4,57.8
2025-09-11T19:49:28.925208,16.6,27.6,534.9,55.1,42.8,33.4,49.9
2025-09-11T20:19:28.925208,18.2,29.0,473.5,53.4,25.6,35.8,47.0
2025-09-11T20:49:28.925208,18.4,18.3,620.1,54.1,30.4,35.9,49.7
2025-09-11T21:19:28.925208,17.1,21.0,641.3,63.1,24.6,36.0,55.3
2025-09-11T21:49:28.925208,15.1,29.3,610.4,34.1,29.5,33.0,58.2
2025-09-11T22:19:28.925208,5.6,19.2,506.1,27.1,32.4,34.2,54.2
2025-09-11T22:49:28.925208,8.8,17.2,530.8,22.6,37.6,30.1,46.9
2025-09-11T23:19:28.925208,7.8,24.3,402.5,36.5,42.1,32.5,46.7
2025-09-11T23:49:28.925208,7.4,18.5,382.7,30.6,24.7,28.7,40.9
2025-09-12T00:19:28.925208,9.6,26.2,396.9,20.3,24.5,33.6,42.2
2025-09-12T00:49:28.925208,8.5,18.9,402.5,38.5,32.6,30.6,51.4
2025-09-12T01:19:28.925208,6.5,13.9,330.2,26.8,26.6,29.9,50.1
2025-09-12T01:49:28.925208,13.4,23.0,513.4,48.6,30.6,30.2,42.2
2025-09-12T02:19:28.925208,12.8,17.6,456.9,27.8,27.4,29.3,41.5
2025-09-12T02:49:28.925208,11.7,15.8,402.9,23.0,29.5,29.7,49.3
2025-09-12T03:19:28.925208,6.8,21.9,390.5,43.8,23.4,32.2,54.5
2025-09-12T03:49:28.925208,13.5,17.7,390.4,38.9,29.0,28.2,47.5
2025-09-12T04:19:28.925208,11.8,24.4,445.1,30.5,39.1,29.9,47.4
2025-09-12T04:49:28.925208,7.4,13.9,442.5,43.9,32.7,32.4,55.7
2025-09-12T05:19:28.925208,17.9,17.2,363.5,17.2,21.6,32.7,42.1
2025-09-12T05:49:28.925208,10.6,12.1,338.2,38.0,35.9,30.4,54.7
2025-09-12T06:19:28.925208,15.4,17.9,395.3,89.7,33.0,32.1,55.2
2025-09-12T06:49:28.925208,10.0,16.4,419.4,92.7,38.5,29.4,42.2
2025-09-12T07:19:28.925208,17.6,29.5,317.0,64.4,36.7,35.8,51.8
2025-09-12T07:49:28.925208,18.0,51.9,450.0,74.9,35.1,31.6,55.6
2025-09-12T08:19:28.925208,20.6,27.3,509.4,51.0,43.5,34.1,46.6
2025-09-12T08:49:28.925208,13.6,26.4,556.9,53.5,20.4,36.3,43.5
2025-09-12T09:19:28.925208,30.4,39.0,436.3,42.5,28.7,34.2,56.4
2025-09-12T09:49:28.925208,22.2,44.9,556.5,62.6,39.0,34.8,58.1
2025-09-12T10:19:28.925208,18.0,20.7,482.1,58.7,33.1,33.1,59.6
2025-09-12T10:49:28.925208,14.9,25.7,562.9,43.0,52.1,35.9,40.7
2025-09-12T11:19:28.925208,20.5,21.8,513.5,41.8,52.8,36.7,52.4
2025-09-12T11:49:28.925208,10.3,28.8,561.6,34.1,67.1,34.0,40.5
2025-09-12T12:19:28.925208,16.4,20.5,539.8,31.2,41.5,36.1,54.3
2025-09-12T12:49:28.925208,12.7,20.6,610.3,64.6,43.0,40.1,58.8
2025-09-12T13:19:28.925208,12.4,25.4,545.1,44.5,38.0,37.9,56.1
2025-09-12T13:49:28.925208,16.4,27.9,661.5,53.4,62.5,38.2,57.9
2025-09-12T14:19:28.925208,16.8,29.9,568.9,65.7,60.7,37.4,52.6
2025-09-12T14:49:28.925208,11.3,19.4,588.1,55.1,66.0,34.8,54.2
2025-09-12T15:19:28.925208,17.5,25.3,595.4,55.3,41.1,38.9,45.6
2025-09-12T15:49:28.925208,9.0,22.2,471.6,62.9,37.4,39.1,51.9
2025-09-12T16:19:28.925208,17.9,21.5,561.9,41.4,39.2,38.7,45.8
2025-09-12T16:49:28.925208,17.7,21.9,613.2,40.5,34.6,37.4,50.4
2025-09-12T17:19:28.925208,25.5,52.0,589.4,70.5,25.8,35.0,40.9
2025-09-12T17:49:28.925208,24.4,31.7,434.1,63.8,17.0,34.7,42.3
2025-09-12T18:19:28.925208,22.8,30.4,503.8,47.8,22.1,37.9,41.5
2025-09-12T18:49:28.925208,31.1,42.6,679.6,65.2,35.4,38.3,41.1
2025-09-12T19:19:28.925208,26.7,49.8,562.7,57.9,27.2,33.1,52.4
2025-09-12T19:49:28.925208,15.1,44.1,642.3,106.9,28.6,32.2,42.6
2025-09-12T20:19:28.925208,13.1,32.2,596.9,46.9,24.5,35.3,44.7
2025-09-12T20:49:28.925208,19.2,27.6,544.2,70.8,31.9,35.0,43.9
2025-09-12T21:19:28.925208,19.9,22.9,493.8,65.2,25.3,30.3,44.2
2025-09-12T21:49:28.925208,9.0,31.6,527.9,34.3,28.3,33.4,43.0
2025-09-12T22:19:28.925208,13.8,19.2,517.7,23.6,24.7,32.5,45.2
2025-09-12T22:49:28.925208,10.7,13.9,719.3,27.2,25.6,33.9,48.5
2025-09-12T23:19:28.925208,9.2,22.8,399.2,27.8,24.6,33.7,54.8
2025-09-12T23:49:28.925208,10.8,20.4,457.4,24.6,32.5,28.9,52.4
2025-09-13T00:19:28.925208,6.6,26.5,429.1,41.3,27.4,31.7,47.5
2025-09-13T00:49:28.925208,7.8,20.3,367.8,28.2,32.9,29.2,43.6
2025-09-13T01:19:28.925208,11.0,9.9,343.4,28.8,18.5,33.3,57.3
2025-09-13T01:49:28.925208,12.5,13.0,354.7,49.2,35.4,33.1,40.8
2025-09-13T02:19:28.925208,6.6,14.7,311.9,41.4,32.5,29.1,49.3
2025-09-13T02:49:28.925208,10.2,15.1,436.7,23.0,21.6,31.4,59.7
2025-09-13T03:19:28.925208,5.4,17.0,300,27.1,38.7,28.5,51.3
2025-09-13T03:49:28.925208,7.9,14.8,344.8,53.3,18.7,30.6,57.3
2025-09-13T04:19:28.925208,10.4,14.5,435.6,31.7,36.7,32.4,50.1
2025-09-13T04:49:28.925208,11.1,19.5,417.0,34.1,19.7,29.4,48.3
2025-09-13T05:19:28.925208,13.3,15.7,341.2,55.7,31.6,33.5,54.0
2025-09-13T05:49:28.925208,7.0,14.2,306.2,53.9,26.1,33.0,58.6
2025-09-13T06:19:28.925208,10.3,16.7,300,85.7,32.3,35.0,57.9
2025-09-13T06:49:28.925208,5.9,15.7,325.8,92.3,31.6,29.7,50.0
2025-09-13T07:19:28.925208,25.7,29.5,425.2,62.3,26.0,34.4,52.4
2025-09-13T07:49:28.925208,18.6,31.7,339.3,58.6,27.0,34.5,43.6
2025-09-13T08:19:28.925208,20.8,43.0,464.6,89.3,24.2,34.1,55.2
2025-09-13T08:49:28.925208,13.0,35.5,449.1,79.5,17.0,32.5,51.8
2025-09-13T09:19:28.925208,25.2,31.5,486.6,81.5,20.8,33.6,52.4
2025-09-13T09:49:28.925208,23.3,27.4,422.6,36.6,29.6,33.8,49.1
2025-09-13T10:19:28.925208,10.7,25.0,441.4,34.1,44.5,36.9,47.7
2025-09-13T10:49:28.925208,17.0,24.1,460.9,62.6,47.8,36.3,49.7
2025-09-13T11:19:28.925208,14.4,16.7,486.9,54.8,29.1,36.1,42.9
2025-09-13T11:49:28.925208,9.6,25.9,547.2,65.0,42.8,39.4,49.9
2025-09-13T12:19:28.925208,8.7,24.9,548.7,72.7,62.6,35.3,58.2
2025-09-13T12:49:28.925208,13.2,26.7,383.8,49.6,49.8,36.5,43.1
2025-09-13T13:19:28.925208,8.8,16.9,560.7,35.4,71.3,36.3,40.0
2025-09-13T13:49:28.925208,17.1,21.2,375.0,47.2,51.7,39.6,52.9
2025-09-13T14:19:28.925208,16.3,25.4,533.5,74.6,68.3,39.5,42.5
2025-09-13T14:49:28.925208,10.9,27.4,541.7,45.5,36.3,35.7,56.9
2025-09-13T15:19:28.925208,10.3,17.4,512.5,37.5,29.8,35.6,59.2
2025-09-13T15:49:28.925208,8.8,16.5,529.0,37.8,42.5,34.7,54.3
2025-09-13T16:19:28.925208,10.9,25.3,426.4,36.5,42.8,39.3,53.2
2025-09-13T16:49:28.925208,8.9,23.4,558.8,44.7,44.1,35.8,55.0
2025-09-13T17:19:28.925208,16.0,38.3,502.3,98.2,33.9,39.1,59.1
2025-09-13T17:49:28.925208,16.5,37.3,507.5,75.1,30.1,38.0,44.5
2025-09-13T18:19:28.925208,29.1,32.9,485.8,64.4,24.8,34.4,40.5
2025-09-13T18:49:28.925208,26.7,47.4,640.7,90.9,27.0,37.8,59.6
2025-09-13T19:19:28.925208,25.3,34.3,498.9,48.0,31.7,34.2,46.1
2025-09-13T19:49:28.925208,17.8,28.5,464.2,78.8,27.5,33.6,44.8
2025-09-13T20:19:28.925208,12.8,22.3,507.0,68.6,29.3,32.2,49.2
2025-09-13T20:49:28.925208,14.5,23.6,537.5,129.6,23.3,31.2,50.5
2025-09-13T21:19:28.925208,10.2,19.8,527.0,56.8,40.9,32.4,43.1
2025-09-13T21:49:28.925208,14.7,16.9,514.9,48.4,36.1,33.0,46.9
2025-09-13T22:19:28.925208,13.6,13.9,569.3,30.7,32.1,32.2,40.9
2025-09-13T22:49:28.925208,13.0,23.2,615.6,33.7,27.8,32.4,49.4
2025-09-13T23:19:28.925208,7.5,22.9,366.9,39.7,39.7,30.0,53.3
2025-09-13T23:49:28.925208,13.6,16.5,411.1,41.4,34.7,33.6,58.0
2025-09-14T00:19:28.925208,10.4,14.4,308.5,47.0,31.5,32.2,49.2
2025-09-14T00:49:28.925208,12.5,14.9,412.6,49.7,17.0,28.7,51.0
2025-09-14T01:19:28.925208,7.9,18.6,364.0,59.5,46.0,29.4,41.1
2025-09-14T01:49:28.925208,11.5,15.0,405.8,53.7,31.9,31.6,59.4
2025-09-14T02:19:28.925208,9.4,20.1,365.2,40.5,23.4,29.8,43.9
2025-09-14T02:49:28.925208,7.8,17.0,360.7,38.1,22.1,31.2,42.5
2025-09-14T03:19:28.925208,13.1,14.9,345.7,23.0,36.8,29.7,58.6
2025-09-14T03:49:28.925208,12.9,17.2,397.3,27.7,24.4,29.3,53.2
2025-09-14T04:19:28.925208,10.4,14.9,308.8,24.6,32.3,29.0,42.2
2025-09-14T04:49:28.925208,7.6,12.9,371.4,28.4,31.3,30.6,41.8
2025-09-14T05:19:28.925208,9.5,21.8,446.1,48.0,23.6,32.1,45.3
2025-09-14T05:49:28.925208,10.4,20.7,300.4,34.2,28.4,30.8,44.0
2025-09-14T06:19:28.925208,11.5,15.2,364.8,62.8,29.7,32.2,54.8
2025-09-14T06:49:28.925208,6.0,10.8,418.8,63.3,28.7,34.0,42.8
2025-09-14T07:19:28.925208,18.9,29.9,320.4,107.4,44.2,30.4,56.0
2025-09-14T07:49:28.925208,24.8,20.8,340.5,85.4,35.3,32.5,52.0
2025-09-14T08:19:28.925208,27.4,43.0,462.0,89.2,36.8,31.6,57.5
2025-09-14T08:49:28.925208,22.6,27.9,544.0,105.8,41.0,32.3,41.3
2025-09-14T09:19:28.925208,22.9,50.4,473.9,49.1,37.8,37.4,40.0
2025-09-14T09:49:28.925208,28.2,46.2,433.7,62.1,43.0,35.6,44.0
2025-09-14T10:19:28.925208,20.2,28.1,536.1,73.5,54.8,34.1,51.6
2025-09-14T10:49:28.925208,10.4,23.8,507.2,50.0,57.9,33.9,58.1
2025-09-14T11:19:28.925208,8.7,25.4,607.5,40.8,54.7,37.7,44.1
2025-09-14T11:49:28.925208,10.6,26.0,572.7,44.4,54.1,34.1,48.3
2025-09-14T12:19:28.925208,16.5,22.7,503.2,41.6,57.2,39.9,41.3
2025-09-14T12:49:28.925208,10.2,25.7,435.6,44.2,32.3,36.6,40.1
2025-09-14T13:19:28.925208,10.7,14.5,474.7,47.2,46.6,37.7,40.1
2025-09-14T13:49:28.925208,17.1,24.1,577.0,62.7,57.5,39.4,50.4
2025-09-14T14:19:28.925208,17.9,21.2,540.9,59.6,37.3,36.1,55.9
2025-09-14T14:49:28.925208,12.9,20.4,529.8,70.7,42.2,40.3,42.3
2025-09-14T15:19:28.925208,8.5,26.3,486.0,74.5,46.2,37.6,52.6
2025-09-14T15:49:28.925208,16.5,27.9,417.3,37.2,49.7,34.8,42.9
2025-09-14T16:19:28.925208,16.3,30.8,499.2,39.3,38.0,37.6,42.4
2025-09-14T16:49:28.925208,16.0,22.8,453.3,39.2,53.3,34.1,58.0
2025-09-14T17:19:28.925208,16.6,39.9,517.8,100.2,22.2,38.6,43.0
2025-09-14T17:49:28.925208,14.9,34.0,565.3,78.8,23.3,36.2,56.1
2025-09-14T18:19:28.925208,21.1,41.5,501.1,116.3,17.9,35.2,58.6
2025-09-14T18:49:28.925208,22.6,49.9,534.7,83.4,24.0,37.0,55.5
2025-09-14T19:19:28.925208,31.2,42.9,581.7,58.5,17.5,33.2,47.2
2025-09-14T19:49:28.925208,16.2,38.0,512.6,57.7,26.1,36.0,60.0
2025-09-14T20:19:28.925208,18.4,15.8,675.8,93.5,21.7,34.9,56.0
2025-09-14T20:49:28.925208,12.3,15.3,525.2,79.5,35.4,31.3,41.1
2025-09-14T21:19:28.925208,9.9,25.1,612.4,48.1,29.6,31.3,55.8
2025-09-14T21:49:28.925208,12.6,22.2,526.7,32.9,26.4,34.4,57.6
2025-09-14T22:19:28.925208,10.2,20.5,546.5,30.8,16.2,31.2,45.9
2025-09-14T22:49:28.925208,11.3,15.5,607.9,21.4,23.4,31.1,51.9
2025-09-14T23:19:28.925208,11.4,19.7,341.1,41.0,27.4,32.0,55.9
2025-09-14T23:49:28.925208,6.4,14.4,421.0,35.4,32.7,28.8,59.7
2025-09-15T00:19:21.165261,15.7,11.9,385.7,42.6,33.5,29.5,49.0
2025-09-15T00:19:28.925208,9.4,19.2,452.7,25.6,21.9,33.6,58.6
2025-09-15T00:29:21.165261,13.1,17.3,355.1,33.2,32.8,28.5,57.6
2025-09-15T00:39:21.165261,14.1,15.6,368.0,41.1,23.6,29.4,51.4
2025-09-15T00:49:21.165261,12.4,18.6,411.5,28.2,24.1,33.5,59.1
2025-09-15T00:49:28.925208,8.1,16.6,445.5,27.0,33.3,32.8,53.6
2025-09-15T00:59:21.165261,11.3,20.2,399.7,41.3,26.6,29.9,43.7
2025-09-15T01:09:21.165261,10.6,13.5,421.3,45.7,43.0,30.9,57.5
2025-09-15T01:19:21.165261,16.9,22.2,437.5,30.9,42.0,29.1,41.6
2025-09-15T01:19:28.925208,5.9,18.5,509.9,33.7,34.1,33.4,45.7
2025-09-15T01:29:21.165261,11.5,20.1,404.8,25.5,33.8,28.7,42.6
2025-09-15T01:39:21.165261,12.3,20.5,328.2,34.1,33.2,30.8,40.9
2025-09-15T01:49:21.165261,13.3,18.0,410.0,44.6,30.0,29.2,46.7
2025-09-15T01:49:28.925208,9.1,13.6,401.0,26.6,26.7,27.5,50.2
2025-09-15T01:59:21.165261,10.6,18.6,327.5,44.9,25.9,28.8,48.3
2025-09-15T02:09:21.165261,13.1,26.4,313.0,40.8,30.1,30.2,48.6
2025-09-15T02:19:21.165261,15.3,25.8,486.0,37.4,35.7,29.2,52.9
2025-09-15T02:19:28.925208,9.8,18.9,445.4,20.6,30.7,28.6,50.5
2025-09-15T02:29:21.165261,13.8,18.4,463.1,37.8,18.9,29.0,58.7
2025-09-15T02:39:21.165261,9.3,17.9,481.1,40.1,35.1,32.2,53.3
2025-09-15T02:49:21.165261,16.7,24.8,410.8,20.8,44.8,28.3,48.0
2025-09-15T02:49:28.925208,10.0,17.4,372.4,22.8,38.6,29.7,44.7
2025-09-15T02:59:21.165261,14.5,21.6,473.9,25.1,25.7,27.9,45.8
2025-09-15T03:09:21.165261,14.7,16.7,407.5,35.5,26.2,29.3,51.6
2025-09-15T03:19:21.165261,13.5,16.9,379.2,33.9,26.7,28.3,48.6
2025-09-15T03:19:28.925208,11.1,26.8,328.6,41.3,22.3,32.0,40.6
2025-09-15T03:29:21.165261,12.1,24.1,373.2,52.1,46.9,33.2,58.0
2025-09-15T03:39:21.165261,15.9,15.3,332.1,19.8,25.4,28.3,48.2
2025-09-15T03:49:21.165261,14.5,23.0,447.8,36.0,40.1,29.8,54.8
2025-09-15T03:49:28.925208,8.3,19.0,395.8,51.8,26.1,28.6,43.2
2025-09-15T03:59:21.165261,8.8,22.1,397.5,31.7,28.8,30.6,55.3
2025-09-15T04:09:21.165261,9.0,28.3,369.8,36.9,33.0,33.0,48.7
2025-09-15T04:19:21.165261,14.2,22.4,442.6,43.0,25.7,31.2,52.7
2025-09-15T04:19:28.925208,13.8,24.1,396.1,29.8,17.1,31.1,40.9
2025-09-15T04:29:21.165261,14.0,22.5,350.2,52.0,22.7,31.1,45.0
2025-09-15T04:39:21.165261,15.4,23.3,361.6,32.9,33.3,33.8,52.9
2025-09-15T04:49:21.165261,6.2,23.6,366.2,34.0,18.7,31.7,49.1
2025-09-15T04:49:28.925208,14.8,22.2,458.2,20.9,28.1,31.8,52.8
2025-09-15T04:59:21.165261,13.2,15.3,386.5,43.7,24.2,28.8,47.6
2025-09-15T05:09:21.165261,17.6,12.7,451.7,42.7,17.2,33.7,49.4
2025-09-15T05:19:21.165261,8.0,14.5,448.2,26.3,23.0,29.4,54.2
2025-09-15T05:19:28.925208,11.3,17.3,310.8,31.8,20.1,33.8,41.3
2025-09-15T05:29:21.165261,7.5,24.7,472.0,39.8,29.1,28.6,43.5
2025-09-15T05:39:21.165261,11.6,17.9,407.1,31.3,21.2,33.7,40.3
2025-09-15T05:49:21.165261,13.8,19.3,439.7,19.5,23.4,30.2,43.2
2025-09-15T05:49:28.925208,9.3,20.7,448.0,28.1,30.2,33.5,45.9
2025-09-15T05:59:21.165261,10.4,15.1,445.9,29.3,20.8,33.6,41.7
2025-09-15T06:09:21.165261,14.7,26.9,435.6,99.8,38.0,29.6,47.3
2025-09-15T06:19:21.165261,12.0,22.5,493.9,52.3,26.0,31.2,58.3
2025-09-15T06:19:28.925208,13.1,26.5,453.2,60.3,33.3,32.2,53.6
2025-09-15T06:29:21.165261,11.9,17.4,422.1,101.4,22.0,33.2,59.6
2025-09-15T06:39:21.165261,13.7,21.0,412.5,104.3,37.3,31.9,46.2
2025-09-15T06:49:21.165261,7.6,15.4,375.6,100.7,21.5,30.7,43.9
2025-09-15T06:49:28.925208,13.8,16.1,344.2,52.2,32.8,30.6,56.9
2025-09-15T06:59:21.165261,8.0,20.3,355.5,90.4,30.9,32.4,55.4
2025-09-15T07:09:21.165261,18.1,38.8,335.2,94.2,37.7,32.8,49.4
2025-09-15T07:19:21.165261,16.2,32.9,378.7,91.4,29.6,32.2,59.3
2025-09-15T07:19:28.925208,18.4,48.1,393.0,101.5,18.3,34.9,50.3
2025-09-15T07:29:21.165261,17.2,31.8,309.0,78.9,32.5,30.9,50.2
2025-09-15T07:39:21.165261,19.0,34.9,402.4,90.0,31.0,35.4,46.1
2025-09-15T07:49:21.165261,22.3,32.0,513.3,89.9,25.6,33.8,47.8
2025-09-15T07:49:28.925208,20.3,33.9,465.7,53.9,17.9,31.1,45.4
2025-09-15T07:59:21.165261,31.1,23.3,383.5,51.2,33.5,32.1,41.4
2025-09-15T08:09:21.165261,22.5,31.3,598.2,103.6,41.7,34.8,41.5
2025-09-15T08:19:21.165261,23.7,39.3,684.1,91.1,24.8,33.0,56.1
2025-09-15T08:19:28.925208,23.8,44.4,605.0,51.1,31.4,33.2,45.7
2025-09-15T08:29:21.165261,11.3,30.6,437.3,91.1,35.3,35.1,43.1
2025-09-15T08:39:21.165261,23.1,43.3,541.2,103.3,24.6,36.5,40.3
2025-09-15T08:49:21.165261,18.1,51.5,569.2,50.5,28.5,35.0,58.8
2025-09-15T08:49:28.925208,19.8,32.8,583.0,77.1,27.1,35.0,45.9
2025-09-15T08:59:21.165261,20.7,39.6,588.9,84.4,34.1,35.9,40.6
2025-09-15T09:09:21.165261,23.7,27.9,477.9,61.0,35.2,37.0,46.0
2025-09-15T09:19:21.165261,22.5,33.1,592.7,67.2,34.8,34.4,56.5
2025-09-15T09:19:28.925208,23.4,41.3,617.6,66.7,24.1,32.9,43.8
2025-09-15T09:29:21.165261,21.0,37.0,546.6,48.6,26.9,33.3,41.4
